636, -57.0, 7.0, 72.0, 79.0
637, 62.0, 9.0, 71.0, 68.0
638, 102.0, 2.0, 61.0, 60.0
639, 79.0, -5.0, 71.0, 72.0
640, 134.0, -17.0, 65.0, 69.0
641, -181.0, -5.0, 66.0, 54.0
642, -65.0, -4.0, 41.0, 51.0
643, 38.0, 8.0, 89.0, 80.0
644, -149.0, -2.0, 71.0, 78.0
645, 83.0, 18.0, 78.0, 63.0
646, 20.0, 23.0, 72.0, 70.0
647, 137.0, -1.0, 86.0, 67.0
648, 61.0, 3.0, 79.0, 54.0
649, 16.0, 12.0, 78.0, 87.0
650, 58.0, 0.0, 87.0, 59.0
651, 64.0, -2.0, 47.0, 68.0
652, 79.0, 13.0, 75.0, 86.0
653, -171.0, 10.0, 79.0, 50.0
654, -54.0, -23.0, 66.0, 75.0
655, -105.0, 2.0, 58.0, 73.0
656, 83.0, 5.0, 69.0, 45.0
657, -6.0, 7.0, 72.0, 87.0
658, 167.0, 6.0, 60.0, 73.0
659, 62.0, 4.0, 63.0, 48.0
660, 220.0, -12.0, 69.0, 58.0
661, -122.0, -4.0, 67.0, 67.0
662, -256.0, 35.0, 66.0, 99.0
663, -139.0, 6.0, 75.0, 69.0
664, 148.0, -11.0, 76.0, 55.0
665, -133.0, 12.0, 57.0, 80.0
666, -25.0, 24.0, 73.0, 73.0
667, -115.0, -2.0, 58.0, 90.0
668, 86.0, -1.0, 56.0, 69.0
669, -14.0, 5.0, 75.0, 66.0
670, -53.0, 5.0, 80.0, 75.0
671, -189.0, -5.0, 61.0, 79.0
672, -37.0, 10.0, 74.0, 68.0
673, -102.0, 1.0, 58.0, 76.0
674, 83.0, 6.0, 81.0, 60.0
675, -87.0, 13.0, 78.0, 74.0
676, -102.0, -6.0, 47.0, 79.0
677, -55.0, 3.0, 67.0, 58.0
678, -116.0, 7.0, 52.0, 69.0
679, 72.0, 5.0, 76.0, 58.0
680, 68.0, 13.0, 55.0, 87.0
681, -134.0, 23.0, 69.0, 70.0
682, -4.0, 6.0, 76.0, 73.0
683, 81.0, -12.0, 72.0, 79.0
684, -16.0, -2.0, 56.0, 69.0
685, 62.0, -11.0, 85.0, 65.0
686, -1.0, 9.0, 71.0, 59.0
687, -175.0, 22.0, 85.0, 61.0
688, -75.0, 0.0, 90.0, 72.0
689, 111.0, 10.0, 81.0, 86.0
690, -70.0, -5.0, 78.0, 96.0
691, -141.0, -5.0, 71.0, 88.0
692, 94.0, -4.0, 65.0, 78.0
693, 19.0, 10.0, 75.0, 50.0
694, -29.0, -8.0, 62.0, 71.0
695, 55.0, 9.0, 61.0, 53.0
696, -203.0, -6.0, 82.0, 55.0
697, 156.0, 1.0, 80.0, 72.0
698, -98.0, 22.0, 75.0, 73.0
699, 44.0, 0.0, 68.0, 87.0
700, 84.0, 0.0, 69.0, 84.0
701, -20.0, -7.0, 68.0, 72.0
702, 29.0, -5.0, 74.0, 71.0
703, -173.0, 4.0, 64.0, 82.0
704, -6.0, -13.0, 54.0, 79.0
705, 44.0, 19.0, 66.0, 69.0
706, -112.0, 7.0, 68.0, 79.0
707, -102.0, -9.0, 72.0, 78.0
708, -71.0, 12.0, 90.0, 68.0
709, 53.0, 8.0, 66.0, 95.0
710, -111.0, -17.0, 60.0, 69.0
711, 20.0, -6.0, 90.0, 40.0
712, -192.0, -25.0, 67.0, 72.0
713, -49.0, 4.0, 67.0, 77.0
714, 107.0, -14.0, 59.0, 72.0
715, 23.0, 0.0, 77.0, 84.0
716, -7.0, 9.0, 48.0, 74.0
717, -85.0, 2.0, 70.0, 82.0
718, 45.0, 6.0, 67.0, 63.0
719, -54.0, 28.0, 70.0, 85.0
720, 7.0, 16.0, 49.0, 66.0
721, 18.0, 15.0, 61.0, 79.0
722, -87.0, 3.0, 63.0, 67.0
723, -51.0, 4.0, 77.0, 89.0
724, 106.0, -1.0, 66.0, 90.0
725, 39.0, 5.0, 64.0, 44.0
726, 44.0, 4.0, 85.0, 53.0
727, -113.0, -8.0, 64.0, 96.0
728, 164.0, -7.0, 73.0, 66.0
729, -31.0, 4.0, 72.0, 66.0
730, -54.0, 2.0, 72.0, 81.0
731, 185.0, 7.0, 57.0, 73.0
732, -213.0, 10.0, 74.0, 79.0
733, 189.0, 11.0, 78.0, 62.0
734, -92.0, 0.0, 75.0, 59.0
735, -131.0, 0.0, 77.0, 88.0
736, -29.0, 0.0, 58.0, 62.0
737, 24.0, 23.0, 73.0, 77.0
738, 9.0, 11.0, 70.0, 78.0
739, -13.0, -3.0, 76.0, 63.0
740, -135.0, 1.0, 56.0, 66.0
741, -111.0, 8.0, 69.0, 75.0
742, 113.0, 7.0, 74.0, 76.0
743, 233.0, 15.0, 76.0, 59.0
744, 100.0, 13.0, 67.0, 71.0
745, -129.0, 20.0, 64.0, 73.0
746, -18.0, 7.0, 58.0, 73.0
747, -33.0, 8.0, 46.0, 62.0
748, -52.0, 10.0, 56.0, 80.0
749, -8.0, 9.0, 66.0, 60.0
750, 118.0, 2.0, 81.0, 73.0
751, -197.0, -16.0, 79.0, 71.0
752, -27.0, -3.0, 68.0, 77.0
753, 7.0, 3.0, 66.0, 66.0
754, 8.0, -21.0, 70.0, 70.0
755, 80.0, -4.0, 52.0, 81.0
756, 89.0, -16.0, 86.0, 64.0
757, -20.0, 3.0, 78.0, 65.0
758, 92.0, 5.0, 57.0, 60.0
759, 24.0, 0.0, 63.0, 70.0
760, 187.0, 9.0, 61.0, 102.0
761, 42.0, 0.0, 87.0, 65.0
762, -21.0, 4.0, 69.0, 53.0
763, 50.0, -9.0, 78.0, 91.0
764, 36.0, 6.0, 80.0, 71.0
765, -25.0, 11.0, 82.0, 77.0
766, -119.0, 9.0, 61.0, 76.0
767, 36.0, -1.0, 56.0, 71.0
768, 63.0, 0.0, 62.0, 75.0
769, 19.0, -9.0, 74.0, 88.0
770, 3.0, -1.0, 57.0, 65.0
771, -77.0, 4.0, 83.0, 85.0
772, -23.0, 10.0, 69.0, 64.0
773, -57.0, 28.0, 81.0, 77.0
774, -135.0, 0.0, 64.0, 61.0
775, -12.0, -5.0, 56.0, 61.0
776, -19.0, 24.0, 60.0, 56.0
777, -23.0, 3.0, 65.0, 56.0
778, 157.0, 26.0, 73.0, 67.0
779, 153.0, -4.0, 63.0, 79.0
780, 0.0, 12.0, 79.0, 51.0
781, 38.0, 0.0, 57.0, 52.0
782, 51.0, -10.0, 78.0, 67.0
783, -66.0, -7.0, 77.0, 58.0
784, 151.0, 5.0, 77.0, 77.0
785, 107.0, 1.0, 62.0, 67.0
786, 138.0, 1.0, 76.0, 58.0
787, -175.0, 5.0, 61.0, 60.0
788, 112.0, 3.0, 59.0, 67.0
789, 1.0, -2.0, 89.0, 71.0
790, 96.0, 0.0, 49.0, 47.0
791, -9.0, 30.0, 59.0, 82.0
792, -14.0, -7.0, 83.0, 78.0
793, 88.0, -20.0, 73.0, 71.0
794, 43.0, 20.0, 67.0, 92.0
795, 53.0, -9.0, 53.0, 81.0
796, -16.0, 5.0, 54.0, 58.0
797, -67.0, 3.0, 52.0, 64.0
798, -141.0, -1.0, 55.0, 63.0
799, -33.0, -18.0, 75.0, 84.0
800, -5.0, 30.0, 56.0, 81.0
801, 48.0, 13.0, 66.0, 71.0
802, 100.0, -21.0, 64.0, 72.0
803, -4.0, 34.0, 59.0, 69.0
804, 261.0, 5.0, 61.0, 83.0
805, 49.0, -1.0, 74.0, 78.0
806, -166.0, 18.0, 67.0, 74.0
807, -83.0, 19.0, 59.0, 66.0
808, -195.0, 2.0, 64.0, 66.0
809, 408.0, 6.0, 69.0, 80.0
810, 80.0, 11.0, 54.0, 58.0
811, 150.0, 3.0, 62.0, 73.0
812, -164.0, -3.0, 49.0, 95.0
813, -21.0, 1.0, 78.0, 69.0
814, 76.0, 24.0, 76.0, 70.0
815, -152.0, 4.0, 63.0, 102.0
816, -239.0, 14.0, 66.0, 76.0
817, -68.0, 13.0, 63.0, 65.0
818, -13.0, 1.0, 61.0, 67.0
819, -20.0, 10.0, 73.0, 70.0
820, 98.0, 0.0, 61.0, 82.0
821, 18.0, 17.0, 78.0, 94.0
822, 11.0, 1.0, 58.0, 46.0
823, -85.0, -13.0, 70.0, 63.0
824, -73.0, 26.0, 85.0, 58.0
825, -63.0, 5.0, 59.0, 63.0
826, -6.0, 26.0, 83.0, 71.0
827, -137.0, 13.0, 79.0, 72.0
828, 161.0, 5.0, 55.0, 70.0
829, -1.0, -9.0, 65.0, 71.0
830, 121.0, 4.0, 66.0, 83.0
831, -121.0, 18.0, 90.0, 89.0
832, -161.0, 13.0, 71.0, 62.0
833, 58.0, 10.0, 63.0, 92.0
834, 51.0, 2.0, 61.0, 75.0
835, -27.0, -1.0, 35.0, 73.0
836, 122.0, 7.0, 75.0, 83.0
837, -26.0, 0.0, 74.0, 62.0
838, 158.0, -13.0, 71.0, 76.0
839, 268.0, 8.0, 76.0, 72.0
840, -57.0, 0.0, 62.0, 43.0
841, -4.0, 13.0, 89.0, 63.0
842, -111.0, 23.0, 38.0, 85.0
843, 57.0, 0.0, 48.0, 77.0
844, 117.0, -8.0, 57.0, 63.0
845, 31.0, 5.0, 61.0, 67.0
846, -31.0, 9.0, 68.0, 67.0
847, 5.0, 8.0, 73.0, 45.0
848, 176.0, 7.0, 83.0, 80.0
849, 208.0, 5.0, 62.0, 72.0
850, 79.0, 13.0, 67.0, 49.0
851, -49.0, 1.0, 70.0, 54.0
852, -127.0, 6.0, 67.0, 68.0
853, -55.0, -7.0, 53.0, 84.0
854, -135.0, 17.0, 62.0, 76.0
855, 23.0, 7.0, 54.0, 68.0
856, -152.0, 8.0, 62.0, 80.0
857, -37.0, -16.0, 47.0, 61.0
858, 64.0, 33.0, 55.0, 81.0
859, -104.0, 2.0, 60.0, 79.0
860, -208.0, -5.0, 72.0, 85.0
861, 92.0, 18.0, 53.0, 87.0
862, 44.0, 6.0, 62.0, 65.0
863, -218.0, 11.0, 57.0, 69.0
864, -94.0, 8.0, 72.0, 85.0
865, 3.0, 19.0, 71.0, 70.0
866, 167.0, -17.0, 77.0, 79.0
867, 11.0, 5.0, 79.0, 61.0
868, -224.0, -2.0, 67.0, 65.0
869, -184.0, 8.0, 59.0, 72.0
870, 145.0, 18.0, 70.0, 75.0
871, -137.0, 7.0, 65.0, 74.0
872, 39.0, -5.0, 64.0, 75.0
873, 48.0, 23.0, 54.0, 81.0
874, -67.0, 0.0, 69.0, 73.0
875, -69.0, 4.0, 66.0, 78.0
876, 14.0, -1.0, 62.0, 70.0
877, -138.0, -5.0, 67.0, 80.0
878, -206.0, 2.0, 59.0, 64.0
879, -94.0, -1.0, 86.0, 87.0
880, 47.0, 21.0, 61.0, 44.0
881, 3.0, 10.0, 79.0, 68.0
882, 126.0, 4.0, 88.0, 97.0
883, 107.0, 11.0, 76.0, 55.0
884, 64.0, -10.0, 95.0, 64.0
885, -320.0, 14.0, 69.0, 77.0
886, 127.0, 6.0, 74.0, 74.0
887, 148.0, -1.0, 73.0, 69.0
888, -110.0, 6.0, 73.0, 83.0
889, -153.0, 6.0, 86.0, 66.0
890, 77.0, -22.0, 78.0, 81.0
891, 27.0, 12.0, 64.0, 75.0
892, -38.0, 13.0, 58.0, 51.0
893, 127.0, 14.0, 63.0, 72.0
894, -39.0, 4.0, 68.0, 65.0
895, -179.0, -18.0, 72.0, 65.0
896, -64.0, 15.0, 61.0, 78.0
897, -71.0, 11.0, 78.0, 59.0
898, -117.0, 12.0, 54.0, 64.0
899, -148.0, -7.0, 69.0, 83.0
900, 160.0, 8.0, 66.0, 75.0
901, -12.0, 9.0, 75.0, 67.0
902, -103.0, 0.0, 74.0, 66.0
903, 169.0, 8.0, 78.0, 80.0
904, 59.0, -1.0, 85.0, 77.0
905, 79.0, -4.0, 70.0, 68.0
906, -94.0, 18.0, 64.0, 90.0
907, -103.0, 2.0, 73.0, 68.0
908, 74.0, -9.0, 56.0, 71.0
909, -138.0, 4.0, 64.0, 69.0
910, 89.0, 9.0, 63.0, 64.0
911, 51.0, -8.0, 64.0, 93.0
912, 66.0, 9.0, 81.0, 69.0
913, 43.0, 18.0, 70.0, 46.0
914, 14.0, 4.0, 64.0, 56.0
915, -69.0, 16.0, 75.0, 69.0
916, 78.0, 1.0, 55.0, 57.0
917, -192.0, -5.0, 72.0, 84.0
918, -24.0, -7.0, 72.0, 57.0
919, 133.0, 3.0, 68.0, 60.0
920, 134.0, 15.0, 76.0, 80.0
921, -108.0, 22.0, 58.0, 66.0
922, 17.0, 1.0, 53.0, 67.0
923, -68.0, -2.0, 81.0, 65.0
924, -70.0, -17.0, 49.0, 62.0
925, -48.0, -19.0, 68.0, 74.0
926, 63.0, -4.0, 69.0, 75.0
927, 90.0, 12.0, 64.0, 61.0
928, 30.0, 2.0, 84.0, 82.0
929, 183.0, 25.0, 40.0, 65.0
930, -52.0, 18.0, 66.0, 65.0
931, -73.0, 0.0, 78.0, 75.0
932, -157.0, -18.0, 73.0, 71.0
933, -137.0, -2.0, 94.0, 86.0
934, -44.0, -2.0, 76.0, 73.0
935, 167.0, -5.0, 69.0, 91.0
936, -145.0, -14.0, 61.0, 57.0
937, 70.0, 8.0, 64.0, 70.0
938, 113.0, 14.0, 83.0, 52.0
939, -108.0, 21.0, 72.0, 76.0
940, -282.0, 5.0, 82.0, 73.0
941, -69.0, -9.0, 60.0, 90.0
942, 73.0, 0.0, 68.0, 56.0
943, -54.0, 2.0, 67.0, 50.0
944, -86.0, -8.0, 77.0, 86.0
945, 183.0, -2.0, 69.0, 81.0
946, -96.0, 12.0, 66.0, 62.0
947, 30.0, 22.0, 69.0, 64.0
948, -86.0, 20.0, 59.0, 66.0
949, -259.0, 21.0, 63.0, 89.0
950, 114.0, 35.0, 53.0, 80.0
951, 17.0, 15.0, 62.0, 78.0
952, 196.0, -3.0, 90.0, 54.0
953, -44.0, -1.0, 74.0, 65.0
954, 68.0, 1.0, 55.0, 70.0
955, -63.0, 0.0, 53.0, 73.0
956, 161.0, 0.0, 67.0, 59.0
957, 5.0, -16.0, 49.0, 70.0
958, 64.0, 0.0, 59.0, 83.0
959, -49.0, -7.0, 57.0, 56.0
960, -148.0, -2.0, 46.0, 84.0
961, -207.0, -10.0, 87.0, 65.0
962, -83.0, -9.0, 64.0, 65.0
963, -167.0, 0.0, 53.0, 66.0
964, -89.0, 5.0, 90.0, 76.0
965, 91.0, 9.0, 71.0, 70.0
966, -135.0, -4.0, 44.0, 60.0
967, -59.0, 9.0, 72.0, 90.0
968, -173.0, -2.0, 82.0, 89.0
969, 158.0, 16.0, 64.0, 87.0
970, -94.0, 9.0, 53.0, 71.0
971, 10.0, 15.0, 71.0, 85.0
972, -112.0, -8.0, 64.0, 65.0
973, 244.0, 1.0, 66.0, 70.0
974, 3.0, -9.0, 56.0, 77.0
975, 63.0, 8.0, 62.0, 95.0
976, 106.0, -7.0, 81.0, 63.0
977, -115.0, -6.0, 53.0, 53.0
978, 160.0, -4.0, 80.0, 84.0
979, 91.0, 1.0, 50.0, 58.0
980, -229.0, 17.0, 77.0, 49.0
981, 62.0, 0.0, 62.0, 89.0
982, 22.0, -10.0, 71.0, 69.0
983, -240.0, 19.0, 76.0, 83.0
984, -123.0, 15.0, 68.0, 69.0
985, -59.0, 3.0, 62.0, 74.0
986, 17.0, 14.0, 56.0, 68.0
987, -203.0, 7.0, 86.0, 88.0
988, -75.0, 8.0, 79.0, 47.0
989, 182.0, -7.0, 59.0, 54.0
990, 34.0, 3.0, 77.0, 66.0
991, -32.0, 39.0, 68.0, 67.0
992, 211.0, -4.0, 69.0, 59.0
993, -87.0, 8.0, 67.0, 74.0
994, 212.0, -7.0, 73.0, 85.0
995, 7.0, 12.0, 55.0, 63.0
996, -71.0, 20.0, 68.0, 63.0
997, -143.0, -4.0, 68.0, 68.0
998, 8.0, 13.0, 75.0, 77.0
999, 86.0, 16.0, 69.0, 79.0
